TestDataID1,TestDataID2,TestDataID3,MaxDepth,NEstimators,MinSamplesSplit,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
0,6,28,3,300,10,0.67560097,0.448398077,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA,BalabanJ
0,6,29,5,200,10,0.703593353,0.311207646,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,Eads100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,TPSA
0,7,8,5,300,10,0.714042501,0.522439301,LUMO,HOMO,CT100,ATS0dv,TPSA,MinPartialCharge,NumRotatableBonds,MaxAbsPartialCharge,SpAbs_A,BalabanJ
0,7,9,3,300,10,0.708213751,0.250934808,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,BalabanJ,MinPartialCharge,MaxAbsPartialCharge,Eads100,SpAbs_A
0,7,10,7,300,10,0.728173651,0.605605869,LUMO,HOMO,CT100,ATS0dv,TPSA,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Eads100,SpAbs_A
0,7,11,5,300,10,0.727278959,0.543817702,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,BalabanJ,TPSA,SpAbs_A
0,7,12,7,300,10,0.730907086,0.573402927,LUMO,HOMO,ATS0dv,CT100,TPSA,MinPartialCharge,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MolWt
0,7,13,3,300,10,0.705871411,0.663255627,HOMO,LUMO,CT100,ATS0dv,TPSA,NumRotatableBonds,Eads100,MaxAbsPartialCharge,MinPartialCharge,MolWt
0,7,14,7,300,10,0.728115508,0.601052579,LUMO,HOMO,CT100,ATS0dv,TPSA,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,BalabanJ,Eads100
0,7,15,7,300,10,0.737164543,0.67266881,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,TPSA,MaxAbsPartialCharge,MinPartialCharge,BalabanJ,Eads100
0,7,16,7,100,2,0.876237671,0.6278363,HOMO,CT100,LUMO,TPSA,ATS0dv,BalabanJ,MinPartialCharge,MaxAbsPartialCharge,SpAbs_A,NumRotatableBonds
0,7,17,3,300,10,0.712837126,0.598013304,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,TPSA,MinPartialCharge,NumRotatableBonds,BalabanJ,SpAbs_A
0,7,18,7,300,10,0.734906845,0.594131737,LUMO,HOMO,CT100,ATS0dv,TPSA,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,Eads100,BalabanJ
0,7,19,5,100,5,0.80950139,0.499112056,HOMO,CT100,LUMO,ATS0dv,TPSA,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,SpAbs_A
0,7,20,5,300,10,0.753172809,-0.423148943,HOMO,LUMO,NumRotatableBonds,CT100,TPSA,ATS0dv,MaxAbsPartialCharge,BalabanJ,MolWt,MinPartialCharge
0,7,21,3,100,5,0.798689548,0.076271082,LUMO,HOMO,ATS0dv,TPSA,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,BalabanJ,PEOE_VSA1
0,7,22,7,200,10,0.747100815,0.4864049,HOMO,LUMO,CT100,ATS0dv,TPSA,BalabanJ,Eads100,NumRotatableBonds,MaxAbsPartialCharge,SpAbs_A
0,7,23,7,200,2,0.868847332,0.513148172,LUMO,HOMO,CT100,ATS0dv,BalabanJ,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,Eads100,TPSA
0,7,24,7,200,2,0.863233323,0.498830511,HOMO,CT100,LUMO,ATS0dv,TPSA,MaxAbsPartialCharge,Eads100,MinPartialCharge,BalabanJ,SpAbs_A
0,7,25,5,200,10,0.731323444,0.486025383,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,TPSA,NumRotatableBonds,BalabanJ,MinPartialCharge,Eads100
0,7,26,5,200,10,0.73949745,0.594380562,HOMO,LUMO,CT100,ATS0dv,TPSA,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,BalabanJ,SpAbs_A
0,7,27,3,200,10,0.711751373,0.098307132,ATS0dv,LUMO,CT100,HOMO,NumRotatableBonds,TPSA,MaxAbsPartialCharge,BalabanJ,Eads100,Kappa1
0,7,28,3,200,10,0.69597439,0.539082637,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,TPSA,Eads100,MinPartialCharge,BalabanJ
0,7,29,5,200,10,0.709842206,0.500110657,LUMO,HOMO,CT100,ATS0dv,Eads100,NumRotatableBonds,BalabanJ,MaxAbsPartialCharge,TPSA,SpAbs_A
0,8,9,3,300,10,0.707241249,0.073235328,LUMO,HOMO,CT100,ATS0dv,MinPartialCharge,NumRotatableBonds,MaxAbsPartialCharge,BalabanJ,FractionCSP3,Eads100
0,8,10,3,300,10,0.690681252,0.349509232,LUMO,ATS0dv,HOMO,CT100,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,MolWt,SpAbs_A,TPSA
0,8,11,5,300,10,0.714440851,0.597031224,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,Eads100,SpAbs_A,BalabanJ
0,8,12,3,300,10,0.68974739,0.183171346,LUMO,HOMO,ATS0dv,CT100,MolWt,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,Eads100,TPSA
0,8,13,3,300,10,0.696957183,0.229828541,LUMO,HOMO,CT100,ATS0dv,MolWt,MaxAbsPartialCharge,Eads100,LabuteASA,NumRotatableBonds,BalabanJ
0,8,14,3,300,10,0.696625244,-0.064100322,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,MolWt,NumRotatableBonds,LabuteASA,FractionCSP3,Eads100
0,8,15,7,300,10,0.71937884,0.665626696,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,MolWt,BalabanJ,Eads100
0,8,16,5,300,10,0.717060528,0.488076698,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,MolWt,BalabanJ,Eads100,TPSA
0,8,17,3,300,10,0.698196441,0.558680262,LUMO,CT100,ATS0dv,HOMO,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,FractionCSP3,TPSA,MolWt
0,8,18,3,300,10,0.684189761,0.409531819,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,MolWt,Eads100,BalabanJ
0,8,19,3,300,10,0.692249942,-0.110355177,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,FractionCSP3,BalabanJ,SpAbs_A,MinPartialCharge
0,8,20,3,300,10,0.703307524,-2.046043723,HOMO,LUMO,NumRotatableBonds,CT100,ATS0dv,MolWt,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,TPSA
0,8,21,3,100,10,0.759536192,-0.126802828,LUMO,ATS0dv,HOMO,CT100,Eads100,MaxAbsPartialCharge,TPSA,MolWt,FractionCSP3,MinPartialCharge
0,8,22,3,200,10,0.699450454,0.384171056,LUMO,CT100,HOMO,ATS0dv,Eads100,NumRotatableBonds,MolWt,SpAbs_A,MaxAbsPartialCharge,LabuteASA
0,8,23,3,200,10,0.693380107,0.167727959,LUMO,CT100,HOMO,ATS0dv,MolWt,NumRotatableBonds,Eads100,MaxAbsPartialCharge,MinPartialCharge,SpAbs_A
0,8,24,7,200,2,0.861187738,-0.253292767,HOMO,CT100,LUMO,ATS0dv,MaxAbsPartialCharge,Eads100,BalabanJ,MinPartialCharge,SpAbs_A,LabuteASA
0,8,25,3,200,10,0.687808044,-0.141163316,LUMO,ATS0dv,HOMO,CT100,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,MinPartialCharge,FractionCSP3,MolWt
0,8,26,3,200,10,0.687668116,0.480785316,LUMO,HOMO,CT100,ATS0dv,MinPartialCharge,NumRotatableBonds,MaxAbsPartialCharge,TPSA,LabuteASA,SpAbs_A
0,8,27,3,200,10,0.696843948,-1.084979695,ATS0dv,LUMO,CT100,HOMO,NumRotatableBonds,MaxAbsPartialCharge,BalabanJ,FractionCSP3,Eads100,MinPartialCharge
0,8,28,3,200,10,0.682181848,0.295661314,LUMO,CT100,HOMO,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,Eads100,MinPartialCharge,SpAbs_A,BalabanJ
0,8,29,3,200,10,0.679534137,0.116373259,LUMO,CT100,HOMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,Eads100,BalabanJ,FractionCSP3,MinPartialCharge
0,9,10,3,300,10,0.702967736,0.116350895,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,BalabanJ,Eads100,MolWt
0,9,11,3,300,10,0.710760363,0.192592284,LUMO,HOMO,CT100,MaxAbsPartialCharge,ATS0dv,NumRotatableBonds,MinPartialCharge,Eads100,BalabanJ,SpAbs_A
0,9,12,3,300,10,0.707932711,0.18870271,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,Eads100,MolWt,BalabanJ
0,9,13,3,300,10,0.72638648,0.214405222,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,BalabanJ,Eads100,MinPartialCharge,NumRotatableBonds,MolWt
0,9,14,3,300,10,0.713216925,0.109473267,LUMO,HOMO,CT100,MaxAbsPartialCharge,ATS0dv,NumRotatableBonds,MinPartialCharge,BalabanJ,FractionCSP3,Eads100
0,9,15,3,300,10,0.712912835,0.221096057,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,BalabanJ,Eads100,MolWt
0,9,16,3,300,10,0.714034579,0.174495065,LUMO,HOMO,CT100,ATS0dv,BalabanJ,MaxAbsPartialCharge,Eads100,MinPartialCharge,NumRotatableBonds,MolWt
0,9,17,3,300,10,0.721390004,0.160403795,LUMO,MaxAbsPartialCharge,CT100,ATS0dv,MinPartialCharge,NumRotatableBonds,HOMO,FractionCSP3,BalabanJ,HeavyAtomMolWt
0,9,18,3,300,10,0.713198557,0.165474309,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,NumRotatableBonds,Eads100,MolWt
0,9,19,3,100,10,0.731389577,0.028339885,LUMO,HOMO,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,ATS0dv,BalabanJ,SpAbs_A,FractionCSP3
0,9,20,3,300,10,0.762648688,-0.320358992,HOMO,LUMO,NumRotatableBonds,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,CT100,ATS0dv,MolWt,Eads100
0,9,21,3,300,5,0.827332361,-0.355766143,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,Eads100,MinPartialCharge,CT100,FractionCSP3,BalabanJ,MolWt
0,9,22,3,200,10,0.721195185,0.146651538,LUMO,HOMO,CT100,ATS0dv,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,MolWt,HeavyAtomMolWt
0,9,23,3,200,10,0.706145602,0.078632223,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,MinPartialCharge,Eads100,FractionCSP3
0,9,24,3,200,10,0.708392027,0.244516467,LUMO,HOMO,CT100,MaxAbsPartialCharge,ATS0dv,MinPartialCharge,BalabanJ,Eads100,HeavyAtomMolWt,MolWt
0,9,25,3,100,10,0.705181249,0.023597178,LUMO,CT100,HOMO,MaxAbsPartialCharge,BalabanJ,ATS0dv,NumRotatableBonds,MinPartialCharge,Eads100,FractionCSP3
0,9,26,3,100,10,0.698239117,0.127405349,LUMO,HOMO,CT100,MaxAbsPartialCharge,BalabanJ,ATS0dv,NumRotatableBonds,HeavyAtomMolWt,MinPartialCharge,MolWt
0,9,27,3,100,10,0.727129108,0.031753555,CT100,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,BalabanJ,FractionCSP3,Eads100,NumRotatableBonds,SpAbs_A
0,9,28,3,100,10,0.708798134,0.066532798,LUMO,CT100,HOMO,MaxAbsPartialCharge,ATS0dv,BalabanJ,Eads100,NumRotatableBonds,HeavyAtomMolWt,MinPartialCharge
0,9,29,5,100,10,0.731331512,-0.057184452,LUMO,CT100,HOMO,BalabanJ,Eads100,MaxAbsPartialCharge,NumRotatableBonds,ATS0dv,MinPartialCharge,FractionCSP3
0,10,11,3,200,10,0.674341994,0.614307942,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Kappa1,Eads100,BalabanJ
0,10,12,7,300,10,0.71074647,0.421310593,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,MolWt,MinPartialCharge,Eads100,TPSA
0,10,13,3,300,10,0.692256593,0.485598335,LUMO,HOMO,CT100,ATS0dv,MolWt,Eads100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,TPSA
0,10,14,5,100,10,0.72419334,0.374195445,LUMO,CT100,HOMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,TPSA,MolWt,MinPartialCharge,Eads100
0,10,15,7,100,10,0.723953123,0.736328279,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,TPSA,MinPartialCharge,SpAbs_A,Kappa1
0,10,16,3,300,10,0.682803117,0.651180929,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,TPSA,Eads100,MolWt,MinPartialCharge
0,10,17,3,300,10,0.689612024,0.642775181,LUMO,ATS0dv,CT100,HOMO,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,TPSA,Kappa1,Eads100
0,10,18,7,300,10,0.714004749,0.566958848,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,Eads100,MolWt,TPSA
0,10,19,5,300,10,0.714424269,0.20627953,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Kappa1,Eads100,TPSA
0,10,20,3,300,10,0.706374047,-1.634288007,HOMO,NumRotatableBonds,LUMO,ATS0dv,MaxAbsPartialCharge,CT100,TPSA,MolWt,Kappa1,Eads100
0,10,21,3,100,10,0.760379231,0.025947393,LUMO,HOMO,ATS0dv,CT100,TPSA,MaxAbsPartialCharge,Eads100,MinPartialCharge,MolWt,FractionCSP3
0,10,22,5,200,10,0.725662845,0.560956323,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,TPSA,Eads100,NumRotatableBonds,Kappa1,SpAbs_A
0,10,23,7,200,10,0.711556256,0.424830156,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,Eads100,MolWt,NumRotatableBonds,TPSA,Kappa1
0,10,24,7,200,2,0.860741667,0.027333423,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,Eads100,BalabanJ,MinPartialCharge,TPSA,SpAbs_A
0,10,25,7,200,10,0.700909912,0.230430346,LUMO,ATS0dv,HOMO,CT100,MaxAbsPartialCharge,NumRotatableBonds,MolWt,Eads100,MinPartialCharge,BalabanJ
0,10,26,5,200,10,0.706503145,0.650887852,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,TPSA,NumRotatableBonds,Eads100,MinPartialCharge,Kappa1
0,10,27,3,200,10,0.700089104,-0.790388704,ATS0dv,LUMO,CT100,HOMO,NumRotatableBonds,MaxAbsPartialCharge,Eads100,TPSA,Kappa1,MinPartialCharge
0,10,28,7,200,10,0.706700173,0.433475619,LUMO,HOMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,NumRotatableBonds,Kappa1,MolWt,MinPartialCharge
0,10,29,7,200,10,0.700157687,0.325246163,LUMO,HOMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,BalabanJ,Kappa1
0,11,12,5,200,10,0.713411943,0.580471365,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,MolWt,BalabanJ,Eads100
0,11,13,5,300,10,0.728056939,0.679430392,HOMO,LUMO,ATS0dv,CT100,Eads100,MolWt,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,BalabanJ
0,11,14,5,300,10,0.714805942,0.584495768,LUMO,HOMO,ATS0dv,CT100,MinPartialCharge,NumRotatableBonds,MaxAbsPartialCharge,MolWt,Eads100,Kappa1
0,11,15,7,200,10,0.722020323,0.619539545,HOMO,LUMO,CT100,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Kappa1,BalabanJ,Eads100
0,11,16,5,300,10,0.713218212,0.659750112,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,MolWt,Eads100,Kappa1
0,11,17,5,300,10,0.732361564,0.616894665,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,Eads100,BalabanJ,TPSA
0,11,18,5,300,10,0.720057267,0.6311954,HOMO,LUMO,CT100,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Eads100,MolWt,BalabanJ
0,11,19,7,300,10,0.72709287,0.502884609,HOMO,LUMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,BalabanJ,MolWt,Eads100
0,11,20,3,300,10,0.70238587,-0.296111535,HOMO,NumRotatableBonds,ATS0dv,LUMO,MaxAbsPartialCharge,CT100,MinPartialCharge,MolWt,Eads100,BalabanJ
0,11,21,7,100,5,0.836041902,0.23298369,LUMO,HOMO,ATS0dv,CT100,MinPartialCharge,MaxAbsPartialCharge,Eads100,TPSA,BalabanJ,MolWt
0,11,22,7,200,10,0.73935673,0.560463736,HOMO,LUMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,NumRotatableBonds,SpAbs_A,BalabanJ,MinPartialCharge
0,11,23,5,200,10,0.72646733,0.573121262,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,Eads100,NumRotatableBonds,MinPartialCharge,SpAbs_A,MolWt
0,11,24,7,200,2,0.861026066,0.482925481,HOMO,CT100,LUMO,ATS0dv,Eads100,MaxAbsPartialCharge,MinPartialCharge,BalabanJ,SpAbs_A,TPSA
0,11,25,7,200,10,0.710861983,0.559674166,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,Eads100,BalabanJ,MinPartialCharge,MolWt
0,11,26,5,200,10,0.725035289,0.602699595,HOMO,LUMO,CT100,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,Eads100,MinPartialCharge,TPSA,BalabanJ
0,11,27,5,200,10,0.728534695,0.211925643,CT100,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,NumRotatableBonds,BalabanJ,MinPartialCharge,SpAbs_A
0,11,28,5,300,10,0.700194681,0.569955439,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MinPartialCharge,BalabanJ,MolWt
0,11,29,5,200,10,0.701036991,0.571022041,LUMO,HOMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,NumRotatableBonds,BalabanJ,MinPartialCharge,MolWt
0,12,13,3,300,10,0.693469445,0.13384275,LUMO,HOMO,ATS0dv,CT100,MolWt,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA
0,12,14,5,300,10,0.70968395,0.106134346,LUMO,ATS0dv,HOMO,CT100,MolWt,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,TPSA,Eads100
0,12,15,7,300,10,0.721458376,0.6778859,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,MolWt,TPSA,BalabanJ
0,12,16,5,300,10,0.718009634,0.602305673,LUMO,HOMO,ATS0dv,CT100,MolWt,NumRotatableBonds,MaxAbsPartialCharge,TPSA,MinPartialCharge,Eads100
0,12,17,5,300,10,0.737463758,0.636572134,LUMO,ATS0dv,HOMO,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,TPSA,MolWt,Eads100
0,12,18,5,300,10,0.721726574,0.534913267,HOMO,LUMO,ATS0dv,CT100,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,MolWt,TPSA,Eads100
0,12,19,7,100,10,0.735351168,-0.04815305,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,TPSA,SpAbs_A,MinPartialCharge,BalabanJ
0,12,20,3,300,10,0.712199726,-2.823554903,HOMO,NumRotatableBonds,ATS0dv,LUMO,MolWt,MaxAbsPartialCharge,MinPartialCharge,CT100,TPSA,Eads100
0,12,21,7,100,5,0.832274921,0.019110351,LUMO,HOMO,ATS0dv,CT100,TPSA,MinPartialCharge,MolWt,MaxAbsPartialCharge,Eads100,BalabanJ
0,12,22,7,300,10,0.721138004,0.497224665,HOMO,LUMO,ATS0dv,CT100,NumRotatableBonds,TPSA,MaxAbsPartialCharge,Eads100,MolWt,MinPartialCharge
0,12,23,5,300,10,0.707493257,0.199424137,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,MolWt,Eads100,MinPartialCharge,TPSA
0,12,24,5,200,5,0.78888596,-0.743564231,HOMO,LUMO,CT100,ATS0dv,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA,BalabanJ,MolWt
0,12,25,7,200,10,0.704382983,0.00939661,LUMO,ATS0dv,HOMO,CT100,NumRotatableBonds,MaxAbsPartialCharge,MolWt,MinPartialCharge,Eads100,TPSA
0,12,26,5,100,10,0.716200534,0.58302358,LUMO,HOMO,CT100,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,TPSA,MolWt,SpAbs_A,LabuteASA
0,12,27,5,200,10,0.727610818,-2.085015188,ATS0dv,LUMO,CT100,HOMO,NumRotatableBonds,MaxAbsPartialCharge,Eads100,BalabanJ,MinPartialCharge,TPSA
0,12,28,3,200,10,0.684046258,0.324437988,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,Eads100,MinPartialCharge,MolWt,SpAbs_A
0,12,29,3,200,10,0.686826295,0.173876005,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MinPartialCharge,MolWt,TPSA
0,13,14,7,300,10,0.724551233,0.101408755,LUMO,HOMO,ATS0dv,CT100,MolWt,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Eads100,BalabanJ
0,13,15,7,300,10,0.735401903,0.723956312,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MolWt,MinPartialCharge,BalabanJ
0,13,16,3,300,10,0.69942456,0.667774533,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,MolWt,MaxAbsPartialCharge,TPSA,MinPartialCharge
0,13,17,3,300,10,0.703679438,0.690208409,LUMO,ATS0dv,HOMO,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,Eads100,TPSA,MolWt
0,13,18,3,300,10,0.694156457,0.554433398,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,Eads100,MolWt,MaxAbsPartialCharge,MinPartialCharge,BalabanJ
0,13,19,5,300,10,0.731500734,-0.171784341,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,BalabanJ,MolWt,Eads100,MinPartialCharge
0,13,20,3,300,2,0.801817214,-6.093394767,HOMO,NumRotatableBonds,LUMO,Eads100,MolWt,MaxAbsPartialCharge,ATS0dv,MinPartialCharge,BalabanJ,TPSA
0,13,21,5,100,5,0.834641428,-0.018335302,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,TPSA,MinPartialCharge,MolWt,BalabanJ
0,13,22,3,300,10,0.70369106,0.460588712,HOMO,LUMO,CT100,ATS0dv,NumRotatableBonds,Eads100,MaxAbsPartialCharge,MolWt,TPSA,MinPartialCharge
0,13,23,3,200,10,0.693173133,0.069425325,LUMO,HOMO,CT100,ATS0dv,Eads100,NumRotatableBonds,MolWt,MaxAbsPartialCharge,BalabanJ,MinPartialCharge
0,13,24,5,200,10,0.731103727,-1.780193475,HOMO,LUMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,MinPartialCharge,MolWt,TPSA,BalabanJ
0,13,25,7,200,10,0.718347884,-0.042630852,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MolWt,MaxAbsPartialCharge,Eads100,BalabanJ,MinPartialCharge
0,13,26,3,200,10,0.692410269,0.612591276,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,TPSA,Eads100,MinPartialCharge,MolWt
0,13,27,5,200,10,0.741621845,-2.957403423,LUMO,CT100,ATS0dv,HOMO,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MinPartialCharge,BalabanJ,TPSA
0,13,28,3,200,10,0.679711073,0.432085225,LUMO,HOMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,NumRotatableBonds,MolWt,MinPartialCharge,Kappa1
0,13,29,3,200,10,0.682405622,0.112620751,LUMO,HOMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,NumRotatableBonds,BalabanJ,MolWt,MinPartialCharge
0,14,15,7,300,10,0.707294249,0.613430226,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Eads100,BalabanJ,MolWt
0,14,16,7,300,10,0.707790185,0.462369931,LUMO,HOMO,ATS0dv,CT100,MolWt,MaxAbsPartialCharge,Eads100,NumRotatableBonds,TPSA,BalabanJ
0,14,17,3,300,10,0.699242923,0.503035656,LUMO,ATS0dv,CT100,HOMO,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,TPSA,FractionCSP3,MolWt
0,14,18,5,300,10,0.704587132,0.403526689,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Eads100,MolWt,TPSA
0,14,19,3,300,10,0.686792327,-0.449630454,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,FractionCSP3,BalabanJ,TPSA
0,14,20,3,300,10,0.702915444,-2.35573259,HOMO,LUMO,NumRotatableBonds,ATS0dv,CT100,TPSA,MolWt,MaxAbsPartialCharge,MinPartialCharge,BalabanJ
0,14,21,5,100,10,0.779977207,-0.117926675,LUMO,ATS0dv,HOMO,CT100,TPSA,Eads100,MaxAbsPartialCharge,MinPartialCharge,FractionCSP3,MolWt
0,14,22,7,300,10,0.720022999,0.443780793,HOMO,LUMO,CT100,ATS0dv,NumRotatableBonds,TPSA,MaxAbsPartialCharge,Eads100,MolWt,BalabanJ
0,14,23,7,300,10,0.701218126,0.108196105,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MolWt,MinPartialCharge,BalabanJ
0,14,24,5,200,5,0.795682966,-0.545209313,HOMO,LUMO,CT100,ATS0dv,MaxAbsPartialCharge,Eads100,TPSA,MinPartialCharge,BalabanJ,MolWt
0,14,25,5,200,10,0.70629727,-0.198543017,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,MolWt,Eads100,FractionCSP3,BalabanJ
0,14,26,5,200,10,0.713673959,0.551747998,LUMO,HOMO,CT100,ATS0dv,TPSA,MaxAbsPartialCharge,NumRotatableBonds,Eads100,MinPartialCharge,MolWt
